"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"tosha";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128918;0,364279668888197;0,199304305982895;5,48953982213038e-05;5,51001724683441e-05;4,24787583419955e-05;1,64577898833966e-05;1,41010388515346;3,27245536552731e-05
"torturómetro";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128917;0,364279668888197;0,199304305982895;4,11715486659779e-05;4,13251293512581e-05;3,18590687564967e-05;1,23433424125474e-05;1,41010388515346;2,45434152414548e-05
"torta|tortilla";-0,664096296426193;0,58662178300282;1,80199770358542;-0,330713734514568;0,292132152593655;0,89737797567381;0,166826328914414;0,108252035952373;0,72492163513321;5,44370889782575e-06;4,24765414316724e-06;4,00812486985238e-05;1,23433424125474e-05;0,829312100750576;8,48923940881149e-06
"tomás";0,788711393608156;-0,967283045873226;2,04628003387786;0,329059515486253;-0,403561674134054;0,853731696985693;0,160684042735578;0,200983727902146;0,638332229362305;1,02378259655756e-05;1,53985087733809e-05;6,89130778049783e-05;1,64577898833966e-05;1,00357764878295;1,65757609199363e-05
"tomador";1,66039600762877;-1,89962594319885;2,19284943205333;0,496713253783256;-0,56827972295893;0,655998551819875;0,320730663977251;0,349116626221914;0,33015270980087;3,40295446394865e-05;4,45419228138805e-05;5,93540560016203e-05;1,23433424125474e-05;1,49541137362349;2,76028633636739e-05
"toar";-0,419812207225132;1,9980464938749;0,00744867841393529;-0,205620214414438;0,978625064754849;0,00364829518107895;0,0504096552246517;0,949580979033807;9,36574155232654e-06;2,17541892483609e-06;4,92769655746537e-05;6,84843323250235e-10;1,23433424125474e-05;0,953712423203193;1,12271016948081e-05
"titanic";-2,0581817750458;-1,29204961703897;-1,90664626633256;-0,666332861275243;-0,418298873631801;-0,617273497165652;0,54519890121903;0,178674725718239;0,276126373062717;5,22877836187062e-05;2,06058797045484e-05;4,48717524861946e-05;1,23433424125474e-05;1,42175735283041;2,49507579264088e-05
"tirá";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128918;0,364279668888197;0,199304305982895;5,48953982213038e-05;5,51001724683441e-05;4,24787583419955e-05;1,64577898833966e-05;1,41010388515346;3,27245536552731e-05
"tironeo";2,39324827523195;2,33464818941737;-3,19079764346113;0,517837071377983;0,505157527372973;-0,690406141372669;0,35205739619226;0,278610885049374;0,369331718758342;7,06981884939562e-05;6,72784020516668e-05;0,000125669909418593;1,23433424125474e-05;2,05731247209788;5,22436239376431e-05
"time";1,66039600762877;-1,89962594319885;2,19284943205333;0,496713253783256;-0,56827972295893;0,655998551819875;0,320730663977251;0,349116626221914;0,33015270980087;3,40295446394865e-05;4,45419228138805e-05;5,93540560016203e-05;1,23433424125474e-05;1,49541137362349;2,76028633636739e-05
"tibio";1,90468009682983;-0,48820123232678;0,398300406881841;0,949402639560864;-0,243347709349914;0,198535942209497;0,925546125784079;0,0505672048286097;0,0238866693873243;4,47792550125451e-05;2,94191770173613e-06;1,95818751333788e-06;1,23433424125474e-05;1,00981600707475;1,25868564157944e-05
"tero";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128917;0,364279668888197;0,199304305982895;4,11715486659779e-05;4,13251293512581e-05;3,18590687564967e-05;1,23433424125474e-05;1,41010388515346;2,45434152414548e-05
"teniamos";-0,780015959722258;-0,974275848568495;0,0453886507434087;-0,624572944907525;-0,780120365882482;0,0363435169586582;0,434896246438451;0,564234686388592;0,000869067172923105;7,50999684119182e-06;1,17164663780173e-05;2,54288852683089e-08;1,23433424125474e-05;0,603295241411941;4,49254645182754e-06
"tenfield";-2,17410143834187;-2,85294724861029;-3,66325531917457;-0,424054791257229;-0,556462513037114;-0,714511725303516;0,24345429218938;0,348628219179734;0,407917488630871;5,83434872106537e-05;0,000100466265686574;0,000165640737145982;1,23433424125474e-05;2,24745148813167;6,23466939366036e-05
"tenen";-0,419812207225132;1,9980464938749;0,00744867841393529;-0,205620214414438;0,978625064754849;0,00364829518107895;0,0504096552246517;0,949580979033807;9,36574155232654e-06;2,17541892483609e-06;4,92769655746537e-05;6,84843323250235e-10;1,23433424125474e-05;0,953712423203193;1,12271016948081e-05
"temblo";2,39324827523195;2,33464818941737;-3,19079764346113;0,517837071377983;0,505157527372973;-0,690406141372669;0,35205739619226;0,278610885049375;0,369331718758342;9,42642513252748e-05;8,97045360688891e-05;0,000167559879224791;1,64577898833966e-05;2,05731247209788;6,96581652501908e-05
"televisación";-2,17410143834187;-2,85294724861029;-3,66325531917457;-0,424054791257229;-0,556462513037114;-0,714511725303517;0,24345429218938;0,348628219179734;0,407917488630871;7,77913162808716e-05;0,000133955020915432;0,000220854316194643;1,64577898833966e-05;2,24745148813167;8,31289252488048e-05
"tauromaquia";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128917;0,364279668888197;0,199304305982895;4,11715486659779e-05;4,13251293512581e-05;3,18590687564967e-05;1,23433424125474e-05;1,41010388515346;2,45434152414548e-05
"tasajo";2,39324827523195;2,33464818941737;-3,19079764346113;0,517837071377983;0,505157527372973;-0,690406141372669;0,35205739619226;0,278610885049374;0,369331718758342;7,06981884939562e-05;6,72784020516668e-05;0,000125669909418593;1,23433424125474e-05;2,05731247209788;5,22436239376431e-05
"tardío";-0,954657834433063;0,89740274877803;1,75314123752693;-0,436184851831373;0,410024902001951;0,801013329958456;0,268445861460491;0,197266458285108;0,534287680254401;1,49991619832365e-05;1,32539797982993e-05;5,05830863082292e-05;1,64577898833966e-05;0,939806891024905;1,45361288384569e-05
"tabú";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128918;0,364279668888197;0,199304305982895;5,48953982213038e-05;5,51001724683441e-05;4,24787583419955e-05;1,64577898833966e-05;1,41010388515346;3,27245536552731e-05
"súper";0,742433944802347;0,754922630774058;0,202874542647888;0,688657814547695;0,700241917413763;0,188179891484423;0,525241669124955;0,451612181119058;0,0231461497559548;6,80375108902974e-06;7,03457179037908e-06;5,08028275156839e-07;1,23433424125474e-05;0,522513450240155;3,3699831186097e-06
"supervisar";0,626514281506282;-0,805975000797257;-1,55373451019413;0,337000943426863;-0,433532552512802;-0,835751093353242;0,166501211549495;0,229147865172267;0,604350923278238;4,84501055271017e-06;8,01818217839592e-06;2,97979509414043e-05;1,23433424125474e-05;0,783143805136793;7,57034741807069e-06
"suecia";0,498149855601287;-0,656502080098017;1,99742356781937;0,230544670348087;-0,303830371397662;0,924411304772097;0,083801905869838;0,121038439672559;0,795159654457627;3,06304088899529e-06;5,31991863070805e-06;4,92462444468983e-05;1,23433424125474e-05;0,87771253661466;9,50905544955121e-06
"streaming";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128917;0,364279668888197;0,199304305982895;4,11715486659779e-05;4,13251293512581e-05;3,18590687564967e-05;1,23433424125474e-05;1,41010388515346;2,45434152414548e-05
"story";-2,0581817750458;-1,29204961703897;-1,90664626633256;-0,666332861275243;-0,418298873631801;-0,617273497165652;0,54519890121903;0,178674725718239;0,276126373062717;5,22877836187062e-05;2,06058797045484e-05;4,48717524861946e-05;1,23433424125474e-05;1,42175735283041;2,49507579264088e-05
"sonamos";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128917;0,364279668888197;0,199304305982895;4,11715486659779e-05;4,13251293512581e-05;3,18590687564967e-05;1,23433424125474e-05;1,41010388515346;2,45434152414548e-05
"socavar";1,66039600762877;-1,89962594319885;2,19284943205333;0,496713253783256;-0,56827972295893;0,655998551819875;0,320730663977251;0,349116626221914;0,33015270980087;3,40295446394865e-05;4,45419228138805e-05;5,93540560016203e-05;1,23433424125474e-05;1,49541137362349;2,76028633636739e-05
"sobreviví";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128918;0,364279668888197;0,199304305982895;5,48953982213038e-05;5,51001724683441e-05;4,24787583419955e-05;1,64577898833966e-05;1,41010388515346;3,27245536552731e-05
"slim";-0,780015959722258;-0,974275848568495;0,0453886507434087;-0,624572944907525;-0,780120365882482;0,0363435169586582;0,434896246438451;0,564234686388592;0,000869067172923105;7,50999684119182e-06;1,17164663780173e-05;2,54288852683089e-08;1,23433424125474e-05;0,603295241411941;4,49254645182754e-06
"sinceridad";1,66039600762877;-1,89962594319885;2,19284943205333;0,496713253783256;-0,56827972295893;0,655998551819875;0,320730663977251;0,349116626221914;0,33015270980087;3,40295446394865e-05;4,45419228138805e-05;5,93540560016203e-05;1,23433424125474e-05;1,49541137362349;2,76028633636739e-05
"silva ";-1,94226211174974;0,268848014532343;-0,150037213490544;-0,98766818460959;0,136713077417671;-0,0762960783591607;0,980915860626924;0,0156295679344708;0,00345457143860905;4,65638041038143e-05;8,92167592776464e-07;2,77863023032764e-07;1,23433424125474e-05;1,00025608161137;1,23496650280259e-05
"shop";-0,419812207225132;1,9980464938749;0,00744867841393529;-0,205620214414438;0,978625064754849;0,00364829518107895;0,0504096552246517;0,949580979033807;9,36574155232654e-06;2,17541892483609e-06;4,92769655746537e-05;6,84843323250235e-10;1,23433424125474e-05;0,953712423203193;1,12271016948081e-05
"shakespeare";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128917;0,364279668888197;0,199304305982895;4,11715486659779e-05;4,13251293512581e-05;3,18590687564967e-05;1,23433424125474e-05;1,41010388515346;2,45434152414548e-05
"señalé";0,498149855601287;-0,656502080098017;1,99742356781937;0,230544670348087;-0,303830371397662;0,924411304772097;0,083801905869838;0,121038439672559;0,795159654457627;3,06304088899529e-06;5,31991863070805e-06;4,92462444468983e-05;1,23433424125474e-05;0,87771253661466;9,50905544955121e-06
"serc";1,66039600762877;-1,89962594319885;2,19284943205333;0,496713253783256;-0,56827972295893;0,655998551819875;0,320730663977251;0,349116626221914;0,33015270980087;3,40295446394865e-05;4,45419228138805e-05;5,93540560016203e-05;1,23433424125474e-05;1,49541137362349;2,76028633636739e-05
"serbio";1,90468009682983;-0,48820123232678;0,398300406881841;0,949402639560864;-0,243347709349914;0,198535942209497;0,925546125784079;0,0505672048286097;0,0238866693873243;4,47792550125451e-05;2,94191770173613e-06;1,95818751333788e-06;1,23433424125474e-05;1,00981600707475;1,25868564157944e-05
"sentirlo";1,90468009682983;-0,48820123232678;0,398300406881841;0,949402639560864;-0,243347709349914;0,198535942209497;0,925546125784079;0,0505672048286097;0,0238866693873243;4,47792550125451e-05;2,94191770173613e-06;1,95818751333788e-06;1,23433424125474e-05;1,00981600707475;1,25868564157944e-05
"sendica";-2,0581817750458;-1,29204961703897;-1,90664626633256;-0,666332861275243;-0,418298873631801;-0,617273497165652;0,54519890121903;0,178674725718239;0,276126373062717;5,22877836187062e-05;2,06058797045484e-05;4,48717524861946e-05;1,23433424125474e-05;1,42175735283041;2,49507579264088e-05
"sembramos";-0,419812207225132;1,9980464938749;0,00744867841393529;-0,205620214414438;0,978625064754849;0,00364829518107895;0,0504096552246517;0,949580979033807;9,36574155232654e-06;2,17541892483609e-06;4,92769655746537e-05;6,84843323250235e-10;1,23433424125474e-05;0,953712423203193;1,12271016948081e-05
"selfie";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128917;0,364279668888197;0,199304305982895;4,11715486659779e-05;4,13251293512581e-05;3,18590687564967e-05;1,23433424125474e-05;1,41010388515346;2,45434152414548e-05
"secuela";0,382230192305221;-2,21739971166933;0,240814514977361;0,168907756164124;-0,979870291141119;0,106416081710514;0,0342217458968142;0,957761517340881;0,00801673676231553;1,80336133789101e-06;6,06905048588897e-05;7,15810553851309e-07;1,23433424125474e-05;1,05388481855125;1,37094197490122e-05
"secretar";-2,0581817750458;-1,29204961703897;-1,90664626633256;-0,666332861275243;-0,418298873631801;-0,617273497165652;0,54519890121903;0,178674725718239;0,276126373062717;5,22877836187062e-05;2,06058797045484e-05;4,48717524861946e-05;1,23433424125474e-05;1,42175735283041;2,49507579264088e-05
"secar";0,498149855601287;-0,656502080098017;1,99742356781937;0,230544670348087;-0,303830371397662;0,924411304772097;0,083801905869838;0,121038439672559;0,795159654457627;3,06304088899529e-06;5,31991863070805e-06;4,92462444468983e-05;1,23433424125474e-05;0,87771253661466;9,50905544955121e-06
"saúde";-2,0581817750458;-1,29204961703897;-1,90664626633256;-0,666332861275243;-0,418298873631801;-0,617273497165652;0,54519890121903;0,178674725718239;0,276126373062717;5,22877836187062e-05;2,06058797045484e-05;4,48717524861946e-05;1,23433424125474e-05;1,42175735283041;2,49507579264088e-05
"saudito";0,382230192305221;-2,21739971166933;0,240814514977361;0,168907756164124;-0,979870291141119;0,106416081710514;0,0342217458968142;0,957761517340881;0,00801673676231553;1,80336133789101e-06;6,06905048588897e-05;7,15810553851309e-07;1,23433424125474e-05;1,05388481855125;1,37094197490122e-05
"satanizar";-2,00022194339777;-0,511600801253315;-1,02834173991155;-0,867197234008041;-0,221804785827682;-0,4458380808239;0,826177437665783;0,0449465760016609;0,128875986332548;6,58457711355044e-05;4,30758588650763e-06;1,74038944733806e-05;1,64577898833966e-05;1,1224338687012;2,07344747843212e-05
"sapi";1,33835059431054;2,20842255358894;-1,99145527275798;0,410409447496642;0,67721976880391;-0,610686065132224;0,218767760868159;0,495364753712667;0,285867485419154;2,94789021550057e-05;8,02667836574197e-05;6,52698518534857e-05;1,64577898833966e-05;1,45947774129931;3,50563313504132e-05
"samba";0,382230192305221;-2,21739971166933;0,240814514977361;0,168907756164124;-0,979870291141119;0,106416081710514;0,0342217458968142;0,957761517340881;0,00801673676231553;1,80336133789101e-06;6,06905048588897e-05;7,15810553851309e-07;1,23433424125474e-05;1,05388481855125;1,37094197490122e-05
"salvedad";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128917;0,364279668888197;0,199304305982895;4,11715486659779e-05;4,13251293512581e-05;3,18590687564967e-05;1,23433424125474e-05;1,41010388515346;2,45434152414548e-05
"salvaguardar";2,21003520833115;1,27607965626331;-1,84488587458252;0,701819941543134;0,40523252588332;-0,585862927329095;0,592236068284544;0,164198529557739;0,24356540215769;8,03840527647164e-05;2,67995241909614e-05;5,6015797671784e-05;1,64577898833966e-05;1,46477529520332;3,53112853605981e-05
"saliente";-2,17410143834187;-2,85294724861029;-3,66325531917457;-0,424054791257229;-0,556462513037114;-0,714511725303516;0,24345429218938;0,348628219179734;0,407917488630871;5,83434872106537e-05;0,000100466265686574;0,000165640737145982;1,23433424125474e-05;2,24745148813167;6,23466939366036e-05
"saldo";1,66039600762877;-1,89962594319885;2,19284943205333;0,496713253783256;-0,56827972295893;0,655998551819875;0,320730663977251;0,349116626221915;0,33015270980087;4,5372726185982e-05;5,93892304185074e-05;7,91387413354937e-05;1,64577898833966e-05;1,49541137362349;3,68038178182319e-05
"salamanca";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128917;0,364279668888197;0,199304305982895;4,11715486659779e-05;4,13251293512581e-05;3,18590687564967e-05;1,23433424125474e-05;1,41010388515346;2,45434152414548e-05
"safap";-1,94226211174974;0,268848014532343;-0,150037213490544;-0,98766818460959;0,136713077417671;-0,0762960783591607;0,980915860626924;0,0156295679344708;0,00345457143860905;4,65638041038143e-05;8,92167592776464e-07;2,77863023032764e-07;1,23433424125474e-05;1,00025608161137;1,23496650280259e-05
"ró";-1,04159758190511;-0,273270474900457;0,435684447895424;-0,896656032407019;-0,235244036713352;0,375057599228319;0,861698620356163;0,0493239808007109;0,0889773988431035;1,78554762905882e-05;1,22901430103472e-06;3,12403311534344e-06;1,64577898833966e-05;0,572323402651816;5,39081617838521e-06
"roto";2,39324827523195;2,33464818941737;-3,19079764346113;0,517837071377983;0,505157527372973;-0,690406141372669;0,35205739619226;0,278610885049375;0,369331718758342;9,42642513252748e-05;8,97045360688891e-05;0,000167559879224791;1,64577898833966e-05;2,05731247209788;6,96581652501908e-05
"rossemo";-2,0581817750458;-1,29204961703897;-1,90664626633256;-0,666332861275243;-0,418298873631801;-0,617273497165652;0,54519890121903;0,178674725718239;0,276126373062717;5,22877836187062e-05;2,06058797045484e-05;4,48717524861946e-05;1,23433424125474e-05;1,42175735283041;2,49507579264088e-05
"romperle";2,39324827523195;2,33464818941737;-3,19079764346113;0,517837071377983;0,505157527372973;-0,690406141372669;0,35205739619226;0,278610885049374;0,369331718758342;7,06981884939562e-05;6,72784020516668e-05;0,000125669909418593;1,23433424125474e-05;2,05731247209788;5,22436239376431e-05
"riva";2,14896418603089;0,923223478545295;-1,39624861828965;0,788914947631477;0,338928311119953;-0,512582486361951;0,712946634607194;0,109428280310524;0,177625085082254;5,70021362973683e-05;1,05207441143315e-05;2,40634719856621e-05;1,23433424125474e-05;1,2981351413881;2,08004432737841e-05
"rio";-2,0581817750458;-1,29204961703897;-1,90664626633256;-0,666332861275243;-0,418298873631801;-0,617273497165652;0,54519890121903;0,178674725718239;0,276126373062717;5,22877836187062e-05;2,06058797045484e-05;4,48717524861946e-05;1,23433424125474e-05;1,42175735283041;2,49507579264088e-05
"rija";0,498149855601287;-0,656502080098017;1,99742356781937;0,230544670348087;-0,303830371397662;0,924411304772097;0,083801905869838;0,121038439672559;0,795159654457627;3,06304088899529e-06;5,31991863070805e-06;4,92462444468983e-05;1,23433424125474e-05;0,87771253661466;9,50905544955121e-06
"richard";-2,0581817750458;-1,29204961703897;-1,90664626633256;-0,666332861275243;-0,418298873631801;-0,617273497165652;0,54519890121903;0,178674725718239;0,276126373062717;5,22877836187062e-05;2,06058797045484e-05;4,48717524861946e-05;1,23433424125474e-05;1,42175735283041;2,49507579264088e-05
"rezar";-1,94226211174974;0,268848014532343;-0,150037213490544;-0,98766818460959;0,136713077417671;-0,0762960783591607;0,980915860626924;0,0156295679344708;0,00345457143860905;4,65638041038143e-05;8,92167592776464e-07;2,77863023032764e-07;1,23433424125474e-05;1,00025608161137;1,23496650280259e-05
"revolver";0,742433944802347;0,754922630774058;0,202874542647888;0,688657814547695;0,700241917413763;0,188179891484423;0,525241669124955;0,451612181119058;0,0231461497559548;6,80375108902974e-06;7,03457179037908e-06;5,08028275156839e-07;1,23433424125474e-05;0,522513450240155;3,3699831186097e-06
"reviente";0,971924460508952;0,0912854872808299;0,700368264999248;0,808958492477107;0,0759793308803737;0,582935072480749;0,761155578164039;0,00558379045228439;0,233260631383681;1,55466398448955e-05;1,37143424505625e-07;8,07280443402576e-06;1,64577898833966e-05;0,568218063347181;5,31375570902662e-06
"retroceden";2,14896418603089;0,923223478545295;-1,39624861828965;0,788914947631477;0,338928311119953;-0,512582486361951;0,712946634607194;0,109428280310524;0,177625085082254;5,70021362973683e-05;1,05207441143315e-05;2,40634719856621e-05;1,23433424125474e-05;1,2981351413881;2,08004432737841e-05
"retorno";0,498149855601287;-0,656502080098017;1,99742356781937;0,230544670348087;-0,303830371397662;0,924411304772097;0,083801905869838;0,121038439672559;0,795159654457627;3,06304088899529e-06;5,31991863070805e-06;4,92462444468983e-05;1,23433424125474e-05;0,87771253661466;9,50905544955121e-06
"retornar";-0,780015959722258;-0,974275848568495;0,0453886507434087;-0,624572944907525;-0,780120365882482;0,0363435169586582;0,434896246438451;0,564234686388592;0,000869067172923105;7,50999684119182e-06;1,17164663780173e-05;2,54288852683089e-08;1,23433424125474e-05;0,603295241411941;4,49254645182754e-06
"retobado";0,742433944802347;0,754922630774058;0,202874542647888;0,688657814547695;0,700241917413763;0,188179891484423;0,525241669124955;0,451612181119058;0,0231461497559548;6,80375108902974e-06;7,03457179037908e-06;5,08028275156839e-07;1,23433424125474e-05;0,522513450240155;3,3699831186097e-06
"restar";-2,17410143834187;-2,85294724861029;-3,66325531917457;-0,424054791257229;-0,556462513037114;-0,714511725303516;0,24345429218938;0,348628219179734;0,407917488630871;5,83434872106537e-05;0,000100466265686574;0,000165640737145982;1,23433424125474e-05;2,24745148813167;6,23466939366036e-05
"resonar";0,498149855601287;-0,656502080098017;1,99742356781937;0,230544670348087;-0,303830371397662;0,924411304772097;0,083801905869838;0,121038439672559;0,795159654457627;3,06304088899529e-06;5,31991863070805e-06;4,92462444468983e-05;1,23433424125474e-05;0,87771253661466;9,50905544955121e-06
"resistente";1,66039600762877;-1,89962594319885;2,19284943205333;0,496713253783256;-0,56827972295893;0,655998551819875;0,320730663977251;0,349116626221915;0,33015270980087;4,5372726185982e-05;5,93892304185074e-05;7,91387413354937e-05;1,64577898833966e-05;1,49541137362349;3,68038178182319e-05
"reservar";-2,0581817750458;-1,29204961703897;-1,90664626633256;-0,666332861275243;-0,418298873631801;-0,617273497165652;0,54519890121903;0,178674725718239;0,276126373062717;5,22877836187062e-05;2,06058797045484e-05;4,48717524861946e-05;1,23433424125474e-05;1,42175735283041;2,49507579264088e-05
"resaca";1,66039600762877;-1,89962594319885;2,19284943205333;0,496713253783256;-0,56827972295893;0,655998551819875;0,320730663977251;0,349116626221914;0,33015270980087;3,40295446394865e-05;4,45419228138805e-05;5,93540560016203e-05;1,23433424125474e-05;1,49541137362349;2,76028633636739e-05
"resabio";2,02682214143036;0,217511123109258;-0,498974105703903;0,965778376117292;0,103643795363149;-0,237760576856147;0,956620816317901;0,00916196680943914;0,0342172168726441;6,76087323879814e-05;7,78635956588479e-07;4,09758083923224e-06;1,64577898833966e-05;1,05697561279955;1,83866008254074e-05
"replantearse";2,14896418603089;0,923223478545295;-1,39624861828965;0,788914947631477;0,338928311119953;-0,512582486361951;0,712946634607194;0,109428280310524;0,177625085082254;5,70021362973683e-05;1,05207441143315e-05;2,40634719856621e-05;1,23433424125474e-05;1,2981351413881;2,08004432737841e-05
"repartirlo";0,986718034003407;2,16634734164613;-1,5916744825236;0,344574763322318;0,756516650955496;-0,555833418668264;0,152806225970835;0,612531354594746;0,234662419434402;1,20176322008288e-05;5,79280564747899e-05;3,1270965064022e-05;1,23433424125474e-05;1,28748382506874;2,04605045935375e-05
"reparo";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128917;0,364279668888197;0,199304305982895;4,11715486659779e-05;4,13251293512581e-05;3,18590687564967e-05;1,23433424125474e-05;1,41010388515346;2,45434152414548e-05
"renovarla";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128918;0,364279668888197;0,199304305982895;5,48953982213038e-05;5,51001724683441e-05;4,24787583419955e-05;1,64577898833966e-05;1,41010388515346;3,27245536552731e-05
"renacimiento";-0,664096296426193;0,58662178300282;1,80199770358542;-0,330713734514568;0,292132152593655;0,89737797567381;0,166826328914414;0,108252035952373;0,72492163513321;5,44370889782575e-06;4,24765414316724e-06;4,00812486985238e-05;1,23433424125474e-05;0,829312100750576;8,48923940881149e-06
"remarcar";-0,419812207225132;1,9980464938749;0,00744867841393529;-0,205620214414438;0,978625064754849;0,00364829518107895;0,0504096552246517;0,949580979033807;9,36574155232654e-06;2,17541892483609e-06;4,92769655746537e-05;6,84843323250235e-10;1,23433424125474e-05;0,953712423203193;1,12271016948081e-05
"rejón";-0,419812207225132;1,9980464938749;0,00744867841393529;-0,205620214414438;0,978625064754849;0,00364829518107895;0,0504096552246517;0,949580979033807;9,36574155232654e-06;2,17541892483609e-06;4,92769655746537e-05;6,84843323250235e-10;1,23433424125474e-05;0,953712423203193;1,12271016948081e-05
"reivindicar";-1,91328219592572;0,659072422425172;0,289115049719959;-0,935972240952565;0,322416365699183;0,141434264927435;0,899155052593686;0,0887278654455159;0,0121170819608074;6,02461881495083e-05;7,1488764760808e-06;1,37566570895344e-06;1,64577898833966e-05;1,02915544543296;1,74314480528677e-05
"reir";-0,780015959722258;-0,974275848568495;0,0453886507434087;-0,624572944907525;-0,780120365882482;0,0363435169586582;0,434896246438451;0,564234686388592;0,000869067172923105;7,50999684119182e-06;1,17164663780173e-05;2,54288852683089e-08;1,23433424125474e-05;0,603295241411941;4,49254645182754e-06
"regasificadora";-2,17410143834187;-2,85294724861029;-3,66325531917457;-0,424054791257229;-0,556462513037114;-0,714511725303516;0,24345429218938;0,348628219179734;0,407917488630871;5,83434872106537e-05;0,000100466265686574;0,000165640737145982;1,23433424125474e-05;2,24745148813167;6,23466939366036e-05
"refundación";-2,0581817750458;-1,29204961703897;-1,90664626633256;-0,666332861275243;-0,418298873631801;-0,617273497165652;0,54519890121903;0,178674725718239;0,276126373062717;5,22877836187062e-05;2,06058797045484e-05;4,48717524861946e-05;1,23433424125474e-05;1,42175735283041;2,49507579264088e-05
"refugian";0,742433944802347;0,754922630774058;0,202874542647888;0,688657814547695;0,700241917413763;0,188179891484423;0,525241669124955;0,451612181119058;0,0231461497559548;6,80375108902974e-06;7,03457179037908e-06;5,08028275156839e-07;1,23433424125474e-05;0,522513450240155;3,3699831186097e-06
"reformular";0,498149855601287;-0,656502080098017;1,99742356781937;0,230544670348087;-0,303830371397662;0,924411304772097;0,083801905869838;0,121038439672559;0,795159654457627;3,06304088899529e-06;5,31991863070805e-06;4,92462444468983e-05;1,23433424125474e-05;0,87771253661466;9,50905544955121e-06
"refinería";-2,17410143834187;-2,85294724861029;-3,66325531917457;-0,424054791257229;-0,556462513037114;-0,714511725303516;0,24345429218938;0,348628219179734;0,407917488630871;5,83434872106537e-05;0,000100466265686574;0,000165640737145982;1,23433424125474e-05;2,24745148813167;6,23466939366036e-05
"reelecto";-2,17410143834187;-2,85294724861029;-3,66325531917457;-0,424054791257229;-0,556462513037114;-0,714511725303516;0,24345429218938;0,348628219179734;0,407917488630871;5,83434872106537e-05;0,000100466265686574;0,000165640737145982;1,23433424125474e-05;2,24745148813167;6,23466939366036e-05
"reducíamos";1,66039600762877;-1,89962594319885;2,19284943205333;0,496713253783256;-0,56827972295893;0,655998551819875;0,320730663977251;0,349116626221914;0,33015270980087;3,40295446394865e-05;4,45419228138805e-05;5,93540560016203e-05;1,23433424125474e-05;1,49541137362349;2,76028633636739e-05
"redondear";-1,94226211174974;0,268848014532343;-0,150037213490544;-0,98766818460959;0,136713077417671;-0,0762960783591607;0,980915860626924;0,0156295679344708;0,00345457143860905;4,65638041038143e-05;8,92167592776464e-07;2,77863023032764e-07;1,23433424125474e-05;1,00025608161137;1,23496650280259e-05
"recuérdelo";-2,0581817750458;-1,29204961703897;-1,90664626633256;-0,666332861275243;-0,418298873631801;-0,617273497165652;0,54519890121903;0,178674725718239;0,276126373062717;5,22877836187062e-05;2,06058797045484e-05;4,48717524861946e-05;1,23433424125474e-05;1,42175735283041;2,49507579264088e-05
"recrean";2,39324827523195;2,33464818941737;-3,19079764346113;0,517837071377983;0,505157527372973;-0,690406141372669;0,35205739619226;0,278610885049375;0,369331718758342;9,42642513252748e-05;8,97045360688891e-05;0,000167559879224791;1,64577898833966e-05;2,05731247209788;6,96581652501908e-05
"recopilar";-0,535731870521198;0,43714886230358;-1,74916037442808;-0,284832038005661;0,232418506744146;-0,929974380210747;0,127468646863261;0,0705804364379218;0,801950916698841;3,54264588298686e-06;2,35880196933891e-06;3,77652215893622e-05;1,23433424125474e-05;0,765358722450503;7,23040873782411e-06
