"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"9175";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9176";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9177";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9178";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9179";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9180";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9181";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9182";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9183";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9184";3;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"9185";3;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"9186";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9187";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9188";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9189";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9190";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9191";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9192";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9193";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9194";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9195";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9196";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9197";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9198";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9199";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9200";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9201";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9202";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9203";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9204";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9205";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9206";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9207";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9208";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9209";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9210";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9211";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9212";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9213";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9214";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9215";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9216";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9217";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9218";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9219";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9220";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9221";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9222";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9223";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9224";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9225";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9226";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9227";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9228";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9229";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9230";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9231";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9232";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9233";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9234";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9235";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9236";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9237";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9238";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9239";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9240";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9241";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9242";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9243";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9244";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9245";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9246";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9247";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9248";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9249";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9250";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9251";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9252";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9253";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9254";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9255";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9256";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9257";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9258";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9259";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9260";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9261";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9262";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9263";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9264";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9265";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9266";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9267";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9268";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9269";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9270";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9271";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9272";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9273";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9274";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9275";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9276";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9277";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9278";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9279";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9280";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9281";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9282";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9283";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9284";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9285";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9286";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9287";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9288";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9289";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9290";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9291";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9292";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9293";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9294";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9295";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9296";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9297";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9298";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9299";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9300";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9301";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9302";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9303";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9304";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9305";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9306";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9307";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9308";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9309";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9310";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9311";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9312";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9313";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9314";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9315";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9316";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9317";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9318";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9319";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9320";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9321";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9322";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9323";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9324";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9325";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9326";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9327";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9328";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9329";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9330";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9331";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9332";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9333";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9334";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9335";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9336";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9337";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9338";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9339";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9340";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9341";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9342";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9343";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9344";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9345";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9346";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9347";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9348";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9349";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9350";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9351";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9352";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9353";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9354";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9355";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9356";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9357";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9358";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9359";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9360";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9361";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9362";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9363";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9364";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9365";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9366";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9367";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9368";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9369";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9370";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9371";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9372";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9373";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9374";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9375";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9376";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9377";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9378";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9379";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9380";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9381";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9382";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9383";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9384";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9385";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9386";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9387";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9388";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9389";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9390";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9391";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9392";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9393";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9394";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9395";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9396";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9397";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9398";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9399";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9400";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9401";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9402";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9403";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9404";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9405";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9406";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9407";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9408";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9409";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9410";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9411";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9412";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9413";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9414";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9415";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9416";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9417";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9418";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9419";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9420";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9421";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9422";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9423";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9424";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9425";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9426";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9427";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9428";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9429";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9430";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9431";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9432";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9433";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9434";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9435";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9436";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9437";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9438";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9439";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9440";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9441";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9442";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9443";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9444";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9445";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9446";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9447";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9448";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9449";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9450";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9451";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9452";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9453";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9454";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9455";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9456";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9457";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9458";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9459";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9460";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9461";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9462";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9463";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9464";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9465";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9466";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9467";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9468";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9469";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9470";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9471";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9472";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9473";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9474";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9475";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9476";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9477";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9478";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9479";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9480";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9481";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9482";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9483";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9484";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9485";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9486";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9487";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9488";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9489";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9490";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9491";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9492";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9493";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"9494";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9495";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9496";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9497";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9498";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9499";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"9500";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"9501";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9502";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9503";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9504";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"9505";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
